20/08/2025 01:50	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	CHANGED
21/08/2025 01:49	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
22/08/2025 01:50	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
23/08/2025 01:46	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
24/08/2025 02:02	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
25/08/2025 01:55	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
26/08/2025 01:51	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
27/08/2025 01:47	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
28/08/2025 01:46	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
29/08/2025 01:45	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
30/08/2025 01:41	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
31/08/2025 01:52	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
01/09/2025 02:04	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
02/09/2025 01:47	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
03/09/2025 01:41	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
04/09/2025 01:41	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
05/09/2025 01:45	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
06/09/2025 01:41	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
07/09/2025 01:50	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
08/09/2025 01:49	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
09/09/2025 01:46	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
10/09/2025 01:49	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
11/09/2025 01:45	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
12/09/2025 01:41	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
13/09/2025 01:29	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
14/09/2025 01:48	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
15/09/2025 01:50	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
16/09/2025 01:42	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
17/09/2025 01:42	432adfdf9a906744d83c0527abcef104e929f9937eda24e727b7d41e71074775	UNCHANGED
18/09/2025 01:43	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	CHANGED
19/09/2025 01:48	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
20/09/2025 01:41	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
21/09/2025 01:53	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
22/09/2025 01:51	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
22/09/2025 05:54	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
23/09/2025 01:42	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
24/09/2025 01:44	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
25/09/2025 01:50	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
26/09/2025 01:43	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
27/09/2025 01:41	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
28/09/2025 01:52	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
29/09/2025 01:48	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
30/09/2025 01:41	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
01/10/2025 01:56	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
02/10/2025 01:42	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
03/10/2025 01:43	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
04/10/2025 01:39	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
05/10/2025 01:52	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
06/10/2025 01:46	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
07/10/2025 01:42	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
08/10/2025 01:44	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
09/10/2025 01:45	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
10/10/2025 01:44	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
11/10/2025 01:42	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
12/10/2025 01:49	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
13/10/2025 01:52	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
14/10/2025 01:46	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
15/10/2025 01:48	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
16/10/2025 01:46	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
17/10/2025 01:46	7bd59a373129389d05ef55f78488925ca4d6ed74d1beceed8277f04aa893cf6d	UNCHANGED
18/10/2025 01:42	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	CHANGED
19/10/2025 01:57	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
20/10/2025 01:56	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
21/10/2025 01:48	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
22/10/2025 01:51	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
23/10/2025 01:47	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
24/10/2025 01:44	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
25/10/2025 01:44	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
26/10/2025 01:53	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
27/10/2025 01:59	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
28/10/2025 01:47	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
29/10/2025 01:55	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
30/10/2025 01:54	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
31/10/2025 01:51	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
01/11/2025 01:54	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
02/11/2025 01:56	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
03/11/2025 01:56	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
04/11/2025 01:53	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
05/11/2025 01:53	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
06/11/2025 01:53	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
07/11/2025 01:52	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
08/11/2025 01:46	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
09/11/2025 01:55	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
10/11/2025 01:56	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
11/11/2025 01:52	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
12/11/2025 01:51	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
13/11/2025 01:53	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
14/11/2025 01:52	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
15/11/2025 01:47	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
16/11/2025 01:57	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
17/11/2025 01:52	7b5151fdc9008bc7c548e02ced3742b7deec92c3466420cb2f88451973c7aedf	UNCHANGED
18/11/2025 01:50	324553c34432e62a363644877ad05e7946c4236dff2ce47be42885d4e1c59729	CHANGED
19/11/2025 01:51	324553c34432e62a363644877ad05e7946c4236dff2ce47be42885d4e1c59729	UNCHANGED
